id,title,Brand,Asset_Type,Asset_Sub-Type,Product,Source,Rights_Termination,foldertags
f464cc76-c571-11ee-84b4-c6f751da1673,censor-beep-01.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
f56d6240-c571-11ee-b413-36f627d5be6a,upbeat-funk-commercial-112624.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
f696b7d4-c571-11ee-bcb7-a2c5cf3ebedc,order-99518.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
f92289e2-c571-11ee-a346-22417ea5b341,tropical-house-112360.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
fad50ed6-c571-11ee-9a7d-46d25ff5640a,hip-hop-is-112772.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
fbc6b182-c571-11ee-b42c-ee85fe3364b7,oh no oh no oh no no no song - capone.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
fd651376-c571-11ee-a9f0-160f762c32e4,censor-beep-5.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
fecc43f6-c571-11ee-95fe-5638e689e2a0,798af5f861bd38fc2ac8cb3ba4b51b3a.MOV,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
000c1ba6-c572-11ee-aa28-5a58607e9e21,censor-beep-2.mp3,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,_Music"
fe3255e4-c539-11ee-a1fe-ae3ec32d415f,UGC Reviews.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files"
ae20d3b0-c565-11ee-ae69-faf4b484b350,tmpAEtoAMEProject-UGC Single Review_V2_9x16_TOF1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
b1e45a76-c565-11ee-aeea-160f762c32e4,tmpAEtoAMEProject-UGC Single Review_V2_9x16_TOF2.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
b40b03b8-c565-11ee-aa45-124d0fcd9c51,UGC Single Review_V2_4x5_TOF1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
b7f71c3c-c565-11ee-8bbf-b6fca0226c93,tmpAEtoAMEProject-UGC Single Review_V2_4x5_TOF1_1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
bca381da-c565-11ee-9a9d-ee2a20f8c16b,tmpAEtoAMEProject-UGC Single Review_V2_1x1_TOF2.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
c01adb60-c565-11ee-84b4-c6f751da1673,tmpAEtoAMEProject-UGC Single Review_V2_4x5_TOF2.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
c1793254-c565-11ee-a745-62e9e41ec022,tmpAEtoAMEProject-UGC Single Review_V2_1x1_TOF3.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
c366a182-c565-11ee-a95f-ee2a20f8c16b,tmpAEtoAMEProject-UGC Single Review_V2_1x1_TOF1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
c522b8da-c565-11ee-9ec2-9ec27df4f3d0,tmpAEtoAMEProject-UGC Single Review_V2_4x5_TOF1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
c9e57510-c565-11ee-93c3-46e607f2aa4c,tmpAEtoAMEProject-UGC Single Review_V2_9x16_TOF1_1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
d02b92e2-c565-11ee-9bf1-7ebc066d5b3d,tmpAEtoAMEProject-UGC Single Review_V2_1x1_TOF1_1.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
d4ac9ffa-c565-11ee-b2b9-a62df565712e,tmpAEtoAMEProject-UGC Single Review_V2_1x1_TOF1_2.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
d7178796-c565-11ee-a143-5638e689e2a0,tmpAEtoAMEProject-UGC Single Review_V2_4x5_TOF1_2.aep,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME"
6018dc72-c54b-11ee-b308-9ea39979fd64,UGC Single Review_V2_1x1_TOF1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF1"
64c87f20-c54b-11ee-874a-1ebe25f5fa50,UGC Single Review_V2_9x16_TOF1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF1"
689fb53c-c54b-11ee-b282-d27f2e0f68e0,UGC Single Review_V2_4x5_TOF1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF1"
00c15fea-c548-11ee-be1a-124d0fcd9c51,UGC Single Review_V2_4x5_TOF2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF2"
045c8f6c-c548-11ee-b94a-46d25ff5640a,UGC Single Review_V2_9x16_TOF2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF2"
08b8cec2-c548-11ee-bcc7-069aaac49089,UGC Single Review_V2_1x1_TOF2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF2"
14726748-c569-11ee-95fe-5638e689e2a0,UGC Single Review_V2_4x5_TOF3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF3"
18351a88-c569-11ee-9570-a6f2cf7dd3eb,UGC Single Review_V2_1x1_TOF3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF3"
1bbb4ee8-c569-11ee-9cbf-46a85faac2a8,UGC Single Review_V2_9x16_TOF3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R2,TOF3"
1f7802cc-c566-11ee-990e-6e31d426d4d0,UGC Mixed Review_v1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
21003c72-c566-11ee-ba96-bebdc9214a85,UGC Single Review_v3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
22cc92ee-c566-11ee-bbe3-1a54f9e8b4f8,UGC Mixed Review_v2_2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
25ef8896-c566-11ee-8792-ba6cf4e0e96b,UGC Single Review_v2_1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
2a4c946a-c566-11ee-b617-ae3ec32d415f,UGC Single Review_v2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
2e995828-c566-11ee-885e-8208dcfb605b,UGC Mixed Review_v2_1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
32747c70-c566-11ee-b3a5-2a0731d3388a,UGC Single Review_v2_3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
352b8472-c566-11ee-980a-e61bf19aee9b,UGC Mixed Review_v2_3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
37feee00-c566-11ee-b7f4-8e49139f2ae5,UGC Mixed Review_v3.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
396788b0-c566-11ee-b5d0-be73ec6bdb7d,UGC Mixed Review_v2_7.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
3b1f1f60-c566-11ee-aa04-020295690a84,UGC Mixed Review_v2_6.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
3cb3ba5c-c566-11ee-959f-1a54f9e8b4f8,UGC Mixed Review_v2_4.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
3eee9b84-c566-11ee-88e5-a62df565712e,UGC Mixed Review_v2.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
427ba36e-c566-11ee-8d3f-76b17268ac00,UGC Single Review_v1.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
4560c69a-c566-11ee-ba8f-16973ef8e4db,UGC Mixed Review_v2_5.mp4,Jack Archer,Deliverables,UGC Testimonial,,,,"Deliverables,Paid Social,2022,06.15,UGC Review,Working Files,UGC Reviews_AME,R1"
8dbe9632-c544-11ee-9803-124d0fcd9c51,Vertical_TOF 2-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
90114560-c544-11ee-b905-5628bc37ea15,Portrait_TOF 1-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
94167e3c-c544-11ee-bcb7-a2c5cf3ebedc,Square_TOF 1-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
989d445e-c544-11ee-84b4-c6f751da1673,Square_TOF 2-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
9fceddc8-c544-11ee-9f1b-728918968e3d,Portrait_TOF 3-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
a3683470-c544-11ee-8901-26abbb705709,Portrait_TOF 2-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
a6047dba-c544-11ee-8d10-d27f2e0f68e0,Vertical_TOF 3-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
aa4a69fc-c544-11ee-9803-124d0fcd9c51,Square_TOF 3-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,TOF"
8cb3b822-c54d-11ee-93c3-46e607f2aa4c,Portrait_TOF4_JackArcher (1).mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,08.08,Working,assets"
9b757954-c54d-11ee-b9d7-8e38f0b1e91f,Portrait_BOF-3_JackArcher_TIKTOK.mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,08.08,Working,assets"
c30d6ea8-c54e-11ee-863a-069aaac49089,Square_TOF4_JackArcher.mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,07.18,Assets"
45c1417a-c564-11ee-9a9f-1262c06c423c,Portrait_BOF 6_JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
49ca408c-c564-11ee-a95f-ee2a20f8c16b,Square_BOF-3_JackArcher_TIKTOK.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
4c866c6a-c564-11ee-b3a5-2a0731d3388a,Portrait_TOF5_JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
50c7f870-c564-11ee-8f89-e61bf19aee9b,Square_BOF-4_JackArcher_TIKTOK.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
5c927dce-c564-11ee-8ba0-be73ec6bdb7d,Square_TOF6_JackAracher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
6532312c-c564-11ee-885e-8208dcfb605b,Square_TOF5_JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
6cba0adc-c564-11ee-ab2d-2a0731d3388a,Square_BOF 2-JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
747353b4-c564-11ee-b5d0-be73ec6bdb7d,Vertical_TOF6_JackAracher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
79d2e298-c564-11ee-a9f0-160f762c32e4,Square_BOF 5_JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
cd335dcc-c56f-11ee-87e4-6e31d426d4d0,Square_BOF 1-JackArcher.mp4,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,,,"Deliverables,Paid Social,2021,2021.12 - Jetsetter Tech Pants,Exports,BOF"
97b63e3c-c577-11ee-8792-ba6cf4e0e96b,Square_BOF 6_JackArcher.mp4,Jack Archer,Deliverables,,,Creative Milkshake,,"Deliverables,Paid Social,2022,Creative Milkshake V1"
a507ee0a-c577-11ee-9900-8e38f0b1e91f,Portrait_BOF-4_JackArcher_TIKTOK.mp4,Jack Archer,Deliverables,,,Creative Milkshake,,"Deliverables,Paid Social,2022,Creative Milkshake V1"
a81f7b8a-c577-11ee-a085-eeb8c8939220,Portrait_TOF6_JackAracher (1).mp4,Jack Archer,Deliverables,,,Creative Milkshake,,"Deliverables,Paid Social,2022,Creative Milkshake V1"
8c229b6c-c589-11ee-87e4-6e31d426d4d0,Portrait_BOF 5_JackArcher.mp4,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-Testimonial_Past Ads_CM_TERM-080425"
01485ce4-c53d-11ee-a18d-020295690a84,1200962038432752-Jack Archer-9X16-BK-1.01.mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel"
02f44e04-c53d-11ee-bc13-ea83c00e41e0,Jack Archer Long Video 9_16.m4v,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel"
046fa558-c53d-11ee-ab89-faf4b484b350,IMG_1336.mov,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel"
0b5c43bc-c53d-11ee-b036-8e49139f2ae5,Beatleap-952CF3EA-30DA-4AE9-8C66-5A0167485230.MOV,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel"
f88b0f2e-c547-11ee-a44d-be73ec6bdb7d,A2Beckett-SemiBold.otf,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel,Air Test new upload"
fa2f92dc-c547-11ee-8021-9ec27df4f3d0,Jack-Archer-Branded_404_B.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel,Air Test new upload"
fc8d2a12-c547-11ee-9f99-46a85faac2a8,AbrilDisplay-Bold.otf,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel,Air Test new upload"
001a2202-c548-11ee-ba96-bebdc9214a85,pdf example.pdf,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel,Air Test new upload"
02c38c50-c548-11ee-8308-728918968e3d, BATH Mothers day.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,Miguel,Air Test new upload"
608871d4-c57a-11ee-98cc-5628bc37ea15,OS_JA_Ads_2022lastchance_03_1080x1920.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
62a3a600-c57a-11ee-add6-0a2f8fe9a525,OS_JA_Ads_2022lastchance_02_1080x1080.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
64c8460c-c57a-11ee-8be0-cab2691b5249,OS_JA_Ads_2022lastchance_01_1080x1920.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
672b264e-c57a-11ee-ab89-faf4b484b350,OS_JA_Ads_2022lastchance_03_1080x1080.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
6be8e14e-c57a-11ee-b01b-cab2691b5249,OS_JA_Ads_2022lastchance_02_1080x1920.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
70143e58-c57a-11ee-8792-ba6cf4e0e96b,OS_JA_Ads_2022lastchance_01_1080x1080.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Finals"
69a65206-c555-11ee-aa45-124d0fcd9c51,DSCF2485.JPG,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
6b875e58-c555-11ee-ad9c-1262c06c423c,DSCF5584.JPG,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
6dcde0f6-c555-11ee-990e-6e31d426d4d0,DSCF4539.JPG,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
6f6ac014-c555-11ee-9886-026cbd59d83a,DSCF5584.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
75e97494-c555-11ee-987b-7ebc066d5b3d,DSCF2485.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
7bed3592-c555-11ee-b036-8e49139f2ae5,DSCF4539.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2022,12.6 Last Chance,Working"
fa125afa-c560-11ee-987b-7ebc066d5b3d,JA_Ads_Launch_WeekenderBundle_1x1_V3.2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
fc7bdd84-c560-11ee-aa04-020295690a84,JA_Ads_Launch_WeekenderBundle_16x9_V3.2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
fe1550e4-c560-11ee-ae4c-a2c5cf3ebedc,JA_Ads_Launch_WeekenderBundle_16x9_V3.3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
0037c924-c561-11ee-a95c-8208dcfb605b,JA_Ads_Launch_WeekenderBundle_1x1_V3.3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
03856f5a-c561-11ee-9f47-020295690a84,JA_Ads_Launch_WeekenderBundle_16x9_V3.1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
09b9bafc-c561-11ee-b4af-36f627d5be6a,JA_Ads_Launch_WeekenderBundle_1x1_V3.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
0e892e0a-c561-11ee-8d64-9ea39979fd64,JA_Ads_Launch_WeekenderBundle_1x1_V3.1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
118e3f28-c561-11ee-9a7d-46d25ff5640a,JA_Ads_Launch_WeekenderBundle_16x9_V3.psd,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,Working"
83f99650-c572-11ee-8b64-46d25ff5640a,JA_Ads_Launch_WeekenderBundle_16x9_V2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
868f7984-c572-11ee-bad3-ba6cf4e0e96b,JA_Ads_Launch_WeekenderBundle_1x1_V1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
8982c4c0-c572-11ee-8351-6e765c3817c3,JA_Ads_Launch_WeekenderBundle_16x9_V1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
8d93657e-c572-11ee-9bf1-7ebc066d5b3d,JA_Ads_Launch_WeekenderBundle_1x1_V2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
8ff66c62-c572-11ee-b4af-36f627d5be6a,JA_Ads_Launch_WeekenderBundle_16x9_V3.gif,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
92e5b1ee-c572-11ee-ab89-faf4b484b350,JA_Ads_Launch_WeekenderBundle_1x1_V3.gif,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,Weekender Bundle Launch,FINAL"
4bba2a26-c562-11ee-9886-026cbd59d83a,9x16_C2 - Iteration 4 - [230408].mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Exports"
515259f4-c562-11ee-a346-22417ea5b341,9x16_C2 - Iteration 1 - [230408].mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Exports"
53e2b9d4-c562-11ee-b7f4-8e49139f2ae5,9x16_C2 - Iteration 3 - [230408].mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Exports"
58fb7e42-c562-11ee-a2ec-9ea39979fd64,9x16_C2 - Iteration 2 - [230408].mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Exports"
5b025b5c-c562-11ee-a346-22417ea5b341,9x16_C2 - Iteration 5 - [230408].mp4,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Exports"
b6df38ae-c53b-11ee-986b-026cbd59d83a,[230408] Jack Archer - Iterations 0.aep,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230408] Jack Archer - Iterations 0,Project File"
7f4813ea-c539-11ee-be1a-124d0fcd9c51,Safe-FBIG_Vertical+Portrait.png,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,[230532] Jack Archer - Iterations 4,Assets,02 Misc,Guides"
f46f7318-c541-11ee-8792-ba6cf4e0e96b,B1A.MOV,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,JAR41_JAR19_Concept1HookV2_Fix,Assets,Footages,V3,Video"
23861520-c543-11ee-9b1f-4e9177a0f044,IMG_1876.MOV,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,JAR42_JA_006_Concept1HookV3_Fix,Assets,Footage _ Audio,Ad 1,Audio"
26925e68-c543-11ee-a1fe-ae3ec32d415f,IMG_2751.MOV,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,JAR42_JA_006_Concept1HookV3_Fix,Assets,Footage _ Audio,Ad 1,Audio"
b9ad67dc-c544-11ee-8b48-a2c5cf3ebedc,281 00 4.m4a,Jack Archer,Assets,UGC Testimonial,[JAR] Jetsetter Pants,Creative Milkshake,2025-08-04,"Assets,Videos,Jetsetter Pants,UGC-ProductOnly_All-Around Usable Clips_UGC_CM_TERM-080425,_TERM- 0724,VO"
faef1a1a-c549-11ee-9cbf-46a85faac2a8,IMG_7617.MOV,Jack Archer,Deliverables,,,Creative Milkshake,,"Deliverables,Paid Social,2023,JA_003_Scale_JackArcher_CM,Assets,01 Assets,Footage & Audio,Ad 2,Audio"
feaaa098-c54e-11ee-980a-e61bf19aee9b,C2 - I4-5.MP3,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,JAR81-B0_ButtSqueezing_Fix,Assets,02 Assets,Footage & Audio,Ad 2,Audio"
017f9ee0-c54f-11ee-885e-8208dcfb605b,IMG_1890.MOV,Jack Archer,Deliverables,,,,,"Deliverables,Paid Social,2023,JAR81-B0_ButtSqueezing_Fix,Assets,02 Assets,Footage & Audio,Ad 2,Audio"
834152e8-c54f-11ee-b8e9-8eff8690e138,JA_Lewis-Testi_30.MOV,Jack Archer,Deliverables,,[JAR] Jetsetter Pants,Creative Milkshake,,"Deliverables,Paid Social,2023,JA_003_Adapt_JetsetterPants_CM,Assets,02 Assets,Footage & Audio,Ad 1,Audio,OLD"
